tipoTabla;sizeTabla;tipoClave;numElementos;tiempo
closed_hash_linear;24821;username;10000;0.0048962
closed_hash_linear;24821;username;15000;0.0089051
closed_hash_linear;24821;username;20000;0.0186309
closed_hash_linear;24821;username;1000;0.0004049
closed_hash_linear;24821;username;5000;0.002488
closed_hash_linear;24821;username;10000;0.0052847
closed_hash_linear;24821;username;15000;0.0096719
closed_hash_linear;24821;username;20000;0.0193118
closed_hash_linear;24821;username;1000;0.0003963
closed_hash_linear;24821;username;5000;0.0021634
closed_hash_linear;24821;username;10000;0.0048496
closed_hash_linear;24821;username;15000;0.0090317
closed_hash_linear;24821;username;20000;0.0187343
closed_hash_linear;24821;username;1000;0.0004078
closed_hash_linear;24821;username;5000;0.0023502
closed_hash_linear;24821;username;10000;0.0052609
closed_hash_linear;24821;username;15000;0.0090247
closed_hash_linear;24821;username;20000;0.018722
closed_hash_linear;24821;username;1000;0.0004048
closed_hash_linear;24821;username;5000;0.0022922
closed_hash_linear;24821;username;10000;0.0048782
closed_hash_linear;24821;username;15000;0.009635
closed_hash_linear;24821;username;20000;0.0203139
closed_hash_linear;24821;username;1000;0.0003962
closed_hash_linear;24821;username;5000;0.0024707
